"PHX"	[["GCN", 3.4241435562805873], ["DAY", 3.425287356321839], ["SUX", 3.887072808320951], ["FSD", 4.921348314606742], ["PUB", 5.013250194855806], ["CVG", 5.273477406679764], ["FLG", 5.503595053206787], ["LBB", 5.580552907530982], ["EGE", 5.973282442748092], ["LNK", 6.599848714069592], ["PIT", 6.6241271168722555], ["CLE", 7.0260622334544305], ["TEX", 7.108108108108108], ["SNA", 7.14145006439527], ["YUM", 7.252474457215836], ["MEM", 7.334579028357881], ["LGB", 7.38013923013923], ["MAF", 7.524434389140271], ["TUS", 7.6990815231965675], ["IAD", 7.781932245922208], ["DFW", 7.974176597043446], ["PMD", 8.016835016835017], ["CLT", 8.03743786572705], ["ELP", 8.12490296622678], ["DSM", 8.129987333755542], ["IAH", 8.17113169754632], ["SJC", 8.174543533141549], ["RDU", 8.183283255941], ["CID", 8.276073619631902], ["PSP", 8.32140350877193], ["ABQ", 8.399566503426415], ["BUR", 8.4063078996126], ["SLC", 8.435298730578836], ["ATL", 8.460943188553044], ["MLI", 8.574712643678161], ["FAT", 8.677622615803815], ["DRO", 8.796825396825398], ["ONT", 8.81216789318229], ["HDN", 8.984251968503937], ["OAK", 9.044883022644814], ["SBA", 9.087324525185798], ["SAN", 9.252281395764399], ["ICT", 9.358335959659629], ["TPA", 9.471599504882409], ["PDX", 9.513396506874768], ["LAS", 9.741331870621341], ["COS", 9.787407890119805], ["AUS", 9.806854613523074], ["MSP", 9.834593028042615], ["DEN", 9.851144245545541], ["MCI", 9.879666879723278], ["OMA", 9.954697562823588], ["MDW", 10.014839154168213], ["LAX", 10.051392342502355], ["TUL", 10.116748107693782], ["BIL", 10.176470588235293], ["BNA", 10.223778400248989], ["RNO", 10.227185799048693], ["DTW", 10.238188976377952], ["HOU", 10.238865768862926], ["CLD", 10.340060544904137], ["BUF", 10.45973154362416], ["BFL", 10.46377274178104], ["MRY", 10.4762348555452], ["MIA", 10.477972399150744], ["PHL", 10.513923893089393], ["MKE", 10.575104872539528], ["SMF", 10.619870247435124], ["MSY", 10.661196071117741], ["GEG", 10.708424049572935], ["GJT", 10.874251497005988], ["PVD", 10.966660205466175], ["STL", 10.995124425781361], ["SEA", 11.08116413344541], ["SAT", 11.326811744029774], ["SBP", 11.751497005988025], ["IND", 11.797419896166552], ["JFK", 11.798667301285102], ["CMH", 11.834374721056859], ["BOI", 11.92250233426704], ["BWI", 12.242372541148134], ["FCA", 12.520231213872833], ["OKC", 12.555910957423817], ["SBN", 13.0], ["MCO", 13.152221814175542], ["SDF", 13.162934362934363], ["ORD", 13.195541506268848], ["EUG", 13.235213204951856], ["DCA", 13.27881205673759], ["MHT", 13.323325635103926], ["BDL", 13.4779299847793], ["MFR", 13.516666666666667], ["BOS", 13.736062318619215], ["FLL", 13.92580570368653], ["HNL", 14.52364433083805], ["EWR", 14.81629210426076], ["OGG", 15.367023754075454], ["SFO", 16.002157823623126], ["BHM", 16.079492317969272], ["ANC", 16.914077669902913], ["LIT", 17.290128410914928], ["ASE", 17.646934460887948], ["KOA", 19.095808383233532], ["LIH", 20.093867334167708]]
"PIA"	[["HPN", 0.0], ["CID", 2.9297658862876252], ["DEN", 3.374722838137472], ["CMI", 3.9696531791907512], ["STL", 4.019165727170237], ["MLI", 5.116740980948521], ["DTW", 6.882005899705015], ["DFW", 8.80080808080808], ["CHA", 10.0], ["ORD", 12.887575160426456], ["ATL", 13.984224364592462], ["MSP", 18.0]]
"PIE"	[["MCO", 0.0], ["RSW", 0.0], ["TPA", 0.0], ["RDU", 1.8496538081107814], ["SFO", 3.736842105263158], ["IND", 5.499419279907085], ["LAX", 5.849872773536895], ["MDW", 6.678555893866899], ["LAS", 7.854978354978355], ["SJU", 18.38235294117647], ["LGA", 24.282258064516128]]
"PIH"	[["SLC", 4.928660227598738], ["TWF", 115.0], ["IDA", 130.0]]
"PIR"	[["JAX", 32.0], ["MSP", 59.0]]
"PIT"	[["LWB", 2.1666666666666665], ["MSN", 4.692540322580645], ["DSM", 5.197745901639344], ["ACY", 5.662307032590052], ["TTN", 5.730622617534943], ["CMI", 5.896853146853147], ["AZO", 5.966798418972332], ["ORH", 6.205109751709248], ["DTW", 6.5121273772666965], ["CVG", 6.6076285758949505], ["SWF", 6.65876848777543], ["MYR", 6.688536953242836], ["RDU", 6.700282258064516], ["HTS", 7.014454482279361], ["FWA", 7.015897047691143], ["ORF", 7.097369392166166], ["RIC", 7.1702228295144], ["ABE", 7.182730619861805], ["HPN", 7.249276161588308], ["BGM", 7.3765323992994745], ["MSP", 7.435534544148888], ["STL", 7.448033074417439], ["ISP", 7.476120653540009], ["MDT", 7.57113529844676], ["LEX", 7.663185550082102], ["CAK", 7.669679027734497], ["MEM", 7.781359282347575], ["PVD", 7.809598705792477], ["GSO", 7.813008130081301], ["SBN", 7.867932597724746], ["ROA", 7.89668910564638], ["FNT", 7.948305821025196], ["CLE", 7.998473415623501], ["IAH", 8.014171386030682], ["ITH", 8.182951146560319], ["GRR", 8.209004211047807], ["ATL", 8.212284508740204], ["LAN", 8.321530758226038], ["ALB", 8.328819520773797], ["TYS", 8.350965208855927], ["SYR", 8.376797042581352], ["BDL", 8.384855047684182], ["ELM", 8.385232494742581], ["BHM", 8.387009992313605], ["MDW", 8.407560643844933], ["OMA", 8.441283734500365], ["DCA", 8.449097700847057], ["SJU", 8.45524861878453], ["PHF", 8.52287470126323], ["SJC", 8.544736842105262], ["TOL", 8.546491690846743], ["CLT", 8.697414844857718], ["AVP", 8.71100669691078], ["TUS", 8.765217391304347], ["EVV", 8.874010079193665], ["BUF", 8.89597749899549], ["MKE", 8.898003648155655], ["IAD", 8.906591305086907], ["ROC", 8.923772609819121], ["JAX", 8.964247787610619], ["DAY", 8.973725430751351], ["BNA", 8.980429835651075], ["SNA", 9.044935488654902], ["UCA", 9.094594594594595], ["CMH", 9.095899496703211], ["BWI", 9.295383782320293], ["GSP", 9.330985915492958], ["CRW", 9.367359965955636], ["IND", 9.431789786037795], ["DFW", 9.45926335582347], ["MHT", 9.52789835056428], ["MSY", 9.544183804627249], ["SDF", 9.546734177215189], ["MCO", 9.58960290350128], ["PWM", 9.644583333333333], ["ERI", 9.686763483448242], ["SRQ", 9.766621438263229], ["AUS", 10.171212121212122], ["BTV", 10.194868019770743], ["TRI", 10.231173380035026], ["RSW", 10.264739378011388], ["MIA", 10.398081679435363], ["TPA", 10.429754435137115], ["PHL", 10.845264202172096], ["ORD", 10.856654983373776], ["LGA", 11.086128062665088], ["SMF", 11.153233830845771], ["FLL", 11.191509533340357], ["BOS", 11.406541650388505], ["MCI", 11.474731553541522], ["ABQ", 11.489677529431837], ["PHX", 11.762483753301748], ["BGR", 11.767088607594937], ["PBI", 11.795580110497237], ["SLC", 12.341747572815533], ["ICT", 12.43816254416961], ["MBS", 12.580152671755725], ["LAS", 12.644879369768587], ["DEN", 12.663029226409508], ["JFK", 12.950555445348146], ["SAN", 12.994444444444444], ["EWR", 13.059443343328082], ["SEA", 13.585878787878787], ["PDX", 13.608108108108109], ["SAT", 14.1579277209108], ["LAX", 14.162497724376479], ["SFO", 15.180381125945882], ["OAK", 52.0]]
"PLN"	[["DCA", 0.0], ["DTW", 9.59433962264151]]
"PMD"	[["LAX", 0.0], ["LAS", 2.1703011422637593], ["PHX", 6.837748344370861], ["SFO", 15.73228346456693]]
"PNS"	[["AUS", 0.0], ["GPT", 0.0], ["SAT", 0.0], ["SHV", 0.0], ["JAN", 1.2103004291845494], ["RDU", 2.0269058295964126], ["BNA", 2.133872416891285], ["MSY", 3.6531380753138074], ["TPA", 4.720825040709245], ["FLL", 4.825174825174825], ["JAX", 4.964786716289722], ["CLT", 5.226415094339623], ["MCO", 5.499121265377856], ["MOB", 5.7789269553975435], ["JFK", 6.421602787456446], ["IAH", 6.736679767175763], ["MEM", 8.323258196721312], ["BTR", 8.52417006406523], ["CVG", 8.764219234746639], ["DFW", 9.600260228422727], ["ATL", 9.981110868799382], ["EWR", 10.0], ["ORD", 19.25070224719101], ["PFN", 55.0]]
"PSC"	[["BOI", 2.0180639184807783], ["YKM", 3.8823529411764706], ["SFO", 4.5603864734299515], ["SLC", 4.824681322741548], ["DEN", 5.31694417238002], ["SEA", 5.781672508763145], ["PDX", 9.302186878727634], ["GEG", 9.57903338781228], ["MFR", 158.0]]
"PSE"	[["MIA", 1.116504854368932], ["JFK", 6.3373688458434225], ["EWR", 8.918586789554531], ["MCO", 11.004], ["FLL", 11.777777777777779]]
"PSG"	[["SIT", 10.863336085879439], ["WRG", 13.696340713407134], ["JNU", 17.414440433212995]]
"PSP"	[["TUS", 0.7634815515610217], ["LGB", 1.2], ["ONT", 2.43359375], ["OAK", 2.9568], ["SNA", 2.987146529562982], ["IAH", 3.8325051154633147], ["SAN", 4.853046594982079], ["PHX", 5.367924528301887], ["ATL", 5.949238578680203], ["DFW", 6.543979738517352], ["SJC", 6.626467449306297], ["SLC", 6.777465621765488], ["DEN", 6.934892027926612], ["BUR", 6.947368421052632], ["STL", 7.3515625], ["LAX", 7.567011419952596], ["MSP", 7.6400336417157275], ["LAS", 9.079831511383011], ["SMF", 10.897196261682243], ["PDX", 11.466050622740056], ["SFO", 11.763494772775763], ["SEA", 12.208751793400287], ["ORD", 13.786495352651722], ["FAT", 16.775280898876403], ["SBA", 20.333333333333332], ["BFL", 31.0], ["CLD", 160.0]]
"PUB"	[["DEN", 1.4736842105263157], ["COS", 2.0131841789852176], ["LAS", 2.272727272727273], ["PHX", 2.6741835147744943]]
"PVD"	[["SYR", 0.0], ["ALB", 2.2344497607655502], ["MCI", 2.8439121756487027], ["RDU", 3.631825058451382], ["IAH", 4.625823451910408], ["DCA", 5.140397090623157], ["BDL", 5.34319526627219], ["PHX", 5.589887640449438], ["DTW", 5.637063149116822], ["ISP", 5.793144679155042], ["FLL", 5.816820276497696], ["LAS", 5.8978840846366145], ["CLT", 5.910353798126951], ["CLE", 6.1034662496742245], ["TPA", 6.359978009895547], ["PIT", 6.7512252756870295], ["MSP", 6.838622291021672], ["MCO", 7.286329935125116], ["CVG", 7.504031856645097], ["BNA", 8.398409893992932], ["ATL", 8.843839770188318], ["DFW", 8.873563218390805], ["BWI", 9.234458592747865], ["IAD", 9.376028202115158], ["MDW", 9.495440981432361], ["ORD", 9.599916966509825], ["PHL", 10.897019176967293], ["JFK", 11.366472545757071], ["LGA", 13.06772908366534], ["EWR", 13.495206275421266], ["HOU", 13.598039215686274], ["BGR", 13.67696996081846], ["PWM", 17.44242973708069], ["BOS", 25.166666666666668]]
"PVU"	[["SLC", 0.0]]
"PWM"	[["ALB", 2.9845935895165576], ["BTV", 3.8823529411764706], ["BDL", 5.054820415879017], ["CLE", 5.7109723461195365], ["CVG", 6.041742863958018], ["BOS", 6.597426113949427], ["MHT", 7.251663641863279], ["MCO", 7.933747412008281], ["BWI", 8.122733612273361], ["PHL", 8.238092619073809], ["BGR", 8.393515358361775], ["PIT", 8.455979425632233], ["DCA", 9.223800195886385], ["CLT", 9.817701453104359], ["FSD", 10.0], ["MSP", 10.033333333333333], ["IAD", 10.566900420757364], ["LGA", 11.134493670886076], ["DTW", 11.678194751042433], ["ORD", 11.975521205786897], ["EWR", 12.980899433037926], ["ATL", 14.287633107454017], ["JFK", 21.0]]
"RAP"	[["CPR", 1.3837382250867625], ["SUX", 1.7043478260869565], ["SLC", 3.810119754018772], ["FSD", 4.0421659335659035], ["MSP", 5.117850149438318], ["DEN", 7.615667808219178], ["ORD", 24.59297520661157], ["BIS", 208.33333333333334]]
"RDD"	[["SFO", 12.59278671049125], ["ACV", 51.714285714285715], ["SMF", 98.5], ["CEC", 112.0], ["CIC", 115.0], ["MFR", 179.0]]
"RDM"	[["PDX", 4.808766136295406], ["SLC", 5.034153005464481], ["MFR", 5.204119850187266], ["DEN", 10.254237288135593], ["LAX", 13.068965517241379], ["SEA", 16.41176470588235], ["SFO", 16.666265681388555]]
"RDR"	[["MSP", 4.804347826086956]]
"RDU"	[["FAY", 0.0], ["PNS", 2.7566964285714284], ["SLC", 3.618565400843882], ["ABE", 3.7], ["RIC", 4.290132868656066], ["STX", 4.473282442748092], ["CLE", 4.629776554404145], ["SAV", 4.99603257465024], ["BHM", 5.120578778135048], ["BUF", 5.161728597151743], ["SYR", 5.3474762253109], ["PIE", 5.357357357357357], ["STL", 5.5187660151735916], ["SAT", 5.7053254437869825], ["PIT", 5.836722416075081], ["CAE", 5.840446650124069], ["ISP", 5.875808149150504], ["MYR", 5.9006349206349205], ["ORF", 5.969225358304757], ["SJU", 6.022602450359105], ["CHS", 6.081017795816422], ["MCI", 6.134600760456274], ["ALB", 6.159376660173543], ["CLT", 6.219087425983978], ["ROC", 6.265443313953488], ["MLB", 6.309255631733595], ["PVD", 6.355053375849161], ["STT", 6.364864864864865], ["SWF", 6.487876871178579], ["IAH", 6.58895202020202], ["MSY", 6.59275053304904], ["ILM", 6.783171521035599], ["SRQ", 6.8313458262350935], ["GSP", 6.890304210999551], ["DCA", 6.91690567453829], ["PBI", 7.0771765998352105], ["MEM", 7.08649138712602], ["MSP", 7.113975211065205], ["JAX", 7.121378980129279], ["DFW", 7.140298507462687], ["DAB", 7.140947968638631], ["FLL", 7.416180341000114], ["DTW", 7.48428769707107], ["CVG", 7.580788970891245], ["LAS", 7.603330359797799], ["GSO", 7.6381578947368425], ["RSW", 7.7154589371980675], ["ATL", 7.773866355696464], ["PHX", 7.905171237549461], ["SDF", 7.986249045072574], ["BWI", 7.998875899280575], ["MCO", 8.283406290897604], ["MDW", 8.294494869771112], ["LWB", 8.39240506329114], ["MIA", 8.805076652425232], ["BDL", 8.90557474768001], ["TPA", 9.07268811414726], ["BNA", 9.446317046289494], ["HPN", 9.627450980392156], ["LIT", 10.0], ["MDT", 10.10691823899371], ["IND", 10.140612076095946], ["MKE", 10.537735849056604], ["PHL", 10.608524969524163], ["ORD", 10.707369141516198], ["ROA", 11.386363636363637], ["IAD", 11.472143531633616], ["BOS", 11.741100631926582], ["LGA", 12.076187931601448], ["DEN", 12.222052067381316], ["AUS", 12.637484586929716], ["LAX", 13.634655532359082], ["JFK", 14.264325935740311], ["CMH", 14.513648885549712], ["EWR", 14.930769710968224], ["MLU", 22.0], ["XNA", 22.90066225165563], ["SHV", 32.0]]
"RFD"	[["DEN", 6.048114434330299]]
"RHI"	[["MSP", 9.923076923076923]]
"RIC"	[["BUF", 0.0], ["BNA", 2.003559870550162], ["MCO", 3.7318481848184817], ["BWI", 4.355435880175025], ["ROA", 4.3879210220673635], ["RDU", 4.644745998608212], ["CHO", 5.351749539594843], ["CVG", 5.522335329341318], ["PIT", 5.668714531160514], ["CLT", 5.872329676674365], ["MYR", 5.931818181818182], ["MEM", 6.406189555125725], ["IAH", 6.466022766471197], ["DTW", 6.709578739404754], ["GSO", 6.714640198511166], ["STL", 7.061397318278052], ["ORF", 7.185185185185185], ["PHL", 7.3764602803738315], ["IAD", 7.555152394775036], ["DFW", 7.832260507383567], ["ATL", 8.707928934193642], ["CHS", 9.0], ["TPA", 9.478260869565217], ["LGA", 9.876068376068377], ["FAY", 9.892857142857142], ["FLL", 10.87087912087912], ["SDF", 12.154434250764526], ["MSP", 12.416666666666666], ["ORD", 12.70125372751467], ["BOS", 12.846554719166184], ["EWR", 12.900307588589728], ["DCA", 14.0], ["MIA", 14.476738107684266], ["PWM", 15.0], ["RSW", 15.909090909090908], ["CLE", 17.01887483965549], ["JFK", 17.809733124018837], ["JAX", 35.0], ["PHF", 45.0]]
"RKS"	[["SLC", 2.6566265060240966], ["DEN", 7.108958837772397]]
"RNO"	[["SBA", 0.0], ["SMF", 2.5168141592920352], ["TUS", 4.467153284671533], ["LGB", 5.562724014336918], ["BUR", 5.587096774193548], ["OAK", 6.139593571523442], ["MDW", 6.175977653631285], ["IAH", 6.233790378805485], ["SJC", 6.263545516769336], ["PHX", 6.42653724871896], ["DEN", 6.6350875879622695], ["STL", 6.873421819359016], ["SLC", 6.899806554392353], ["SNA", 7.067831449126413], ["MSP", 7.148839608045384], ["EKO", 7.780532598714417], ["LAS", 7.8193413407609995], ["SAN", 7.821165191740413], ["GEG", 7.833962264150943], ["DFW", 8.272231074346545], ["BOI", 8.991033367631927], ["LAX", 9.441161317695547], ["DTW", 10.056992547128452], ["SEA", 10.108675655076349], ["AUS", 10.25], ["PDX", 10.495445159723065], ["FAT", 11.012450403611986], ["ATL", 11.016183986371379], ["SAT", 11.416666666666666], ["HOU", 12.898550724637682], ["ONT", 13.463636363636363], ["ORD", 14.229660622966062], ["SFO", 14.490799343647446], ["MCI", 22.0], ["EWR", 94.46666666666667]]
"ROA"	[["BNA", 0.0], ["ROC", 0.0], ["RIC", 2.4139908256880735], ["CHO", 2.702770780856423], ["BWI", 4.505977286312015], ["CRW", 4.816326530612245], ["CLT", 5.173028523489933], ["PIT", 5.562299499550879], ["EWR", 6.732620320855615], ["CVG", 7.154297315587638], ["DTW", 8.162509448223734], ["LGA", 9.011402508551882], ["IAD", 11.746751284375945], ["ATL", 15.212660731948565], ["ORD", 20.110260653702937]]
"ROC"	[["RDU", 2.3278688524590163], ["TPA", 3.586278586278586], ["ALB", 3.6746126340882004], ["BDL", 4.302521008403361], ["DTW", 5.472323697585769], ["DCA", 5.508808216247058], ["CLT", 5.64644750795334], ["BWI", 5.6866222672650935], ["PIT", 6.0313026389668725], ["CVG", 7.065145865321343], ["LAS", 7.405594405594406], ["IAD", 7.599306342015855], ["MCO", 7.604820875718708], ["FLL", 7.640243902439025], ["PHL", 8.816596022171503], ["SWF", 9.0], ["LGA", 9.149228373212516], ["BOS", 9.88068062460612], ["BUF", 9.927380615993219], ["ORD", 10.581196841288438], ["ATL", 10.69236865942029], ["MSP", 11.361042183622828], ["SYR", 11.493978707312817], ["EWR", 12.570464736202489], ["CLE", 14.336500754147814], ["DFW", 16.576923076923077], ["JFK", 16.60963855421687], ["PVD", 28.5], ["MIA", 34.0]]
"ROP"	[["GUM", 7.030651340996169]]
"ROR"	[["GUM", 11.250581395348837], ["YAP", 25.9281045751634]]
"ROW"	[["DFW", 11.626112759643917]]
"RST"	[["MDW", 0.0], ["FAR", 3.0], ["ALO", 3.056603773584906], ["MSP", 3.476665388057793], ["LSE", 6.530590717299578], ["ORD", 9.086073907860598], ["DFW", 9.184615384615384], ["DTW", 11.09594882729211]]
"RSW"	[["CAE", 0.0], ["EYW", 0.0], ["RIC", 0.0], ["HOU", 1.4285714285714286], ["TPA", 2.5615320217664297], ["RDU", 3.1971941992433797], ["DAY", 3.376190476190476], ["BNA", 3.561437908496732], ["MCO", 4.053895149436551], ["JAX", 4.697478991596639], ["PBI", 4.716049382716049], ["MEM", 4.853374062760344], ["IAH", 5.131729534041808], ["CLT", 5.939511077705], ["MIA", 6.015209125475285], ["CLE", 6.110181743081371], ["MKE", 6.287925696594427], ["DEN", 6.288385826771654], ["PIT", 6.400085910652921], ["STL", 6.4985580122753825], ["DCA", 7.097911622276029], ["DFW", 7.319098457888494], ["GSO", 7.400881057268722], ["IND", 7.5742933537051185], ["ATL", 7.936549034650301], ["DTW", 8.145439916702163], ["CVG", 8.22973067506121], ["CAK", 8.375], ["FNT", 8.576119402985075], ["FLL", 8.596153846153847], ["BWI", 8.714782608695652], ["PHL", 8.863326446280992], ["IAD", 8.922949002217296], ["SRQ", 9.049288279898896], ["MDW", 9.551347775756573], ["MSP", 10.137250427837992], ["ORD", 13.160931322301948], ["LGA", 13.222643711701197], ["CMH", 14.014500537056929], ["BOS", 14.708948152159198], ["BDL", 15.420350291909925], ["ISP", 15.936], ["JFK", 16.648064806480647], ["EWR", 16.779519203297824], ["HPN", 18.56814449917898], ["BUF", 19.674698795180724], ["MLB", 22.0], ["MCI", 37.6]]
"SAN"	[["BUR", 0.36666666666666664], ["KOA", 0.5652173913043478], ["MIA", 1.0687830687830688], ["LIH", 2.7333333333333334], ["MSY", 2.9905778894472363], ["CLE", 4.487737341772152], ["IPL", 4.517939282428703], ["ONT", 4.852527503133269], ["SAT", 5.304463690872751], ["MEM", 5.323488045007032], ["CLT", 5.327083333333333], ["IAH", 5.394145841497603], ["CVG", 5.418841819997147], ["LAX", 5.731985817405449], ["PIT", 5.77249617151608], ["DTW", 5.899848654339673], ["ATL", 5.903800187064815], ["BNA", 5.927388971343761], ["SLC", 6.074110884280649], ["MSP", 6.3652682772527776], ["LGB", 6.425352112676056], ["BWI", 6.614652208410473], ["BOS", 6.686321894635089], ["DFW", 6.926118326118326], ["ELP", 7.4032414910858995], ["JFK", 7.417317746578159], ["STL", 7.454339876828329], ["PHL", 7.513596594939702], ["MCI", 7.558232291001914], ["IAD", 7.65817223198594], ["PDX", 7.667738922901318], ["MDW", 7.911317084334592], ["DEN", 7.938386385124488], ["PHX", 8.016345509433068], ["SJC", 8.032828989811692], ["OGG", 8.13862633900441], ["OAK", 8.377688065048046], ["LAS", 8.390206383796949], ["EWR", 8.639751552795031], ["SMF", 8.77984802185024], ["ABQ", 8.85163037346271], ["AUS", 9.113249444855663], ["RNO", 9.336414048059149], ["ORD", 9.374269086306288], ["MKE", 9.42056074766355], ["FAT", 9.66634707574305], ["SEA", 10.290299227799228], ["TUS", 10.382265936991569], ["PSP", 10.450899031811895], ["BOI", 10.463180362860193], ["HOU", 10.49288256227758], ["COS", 10.65258711721225], ["SNA", 11.177173913043479], ["SBA", 11.4375], ["MRY", 11.523809523809524], ["BFL", 12.371024734982333], ["GEG", 12.817762399077278], ["HNL", 13.196114708603146], ["TUL", 13.374203821656051], ["OKC", 13.7364953886693], ["SFO", 14.069667979741137], ["OMA", 16.019685039370078], ["MCO", 24.857142857142858], ["YUM", 112.0]]
"SAT"	[["BDL", 0.0], ["BNA", 3.113816189896531], ["MSY", 3.4674227262619524], ["PIT", 3.591699039051319], ["MEM", 3.9044177941779417], ["STL", 4.2292493420777815], ["CLT", 4.426265135051226], ["MCO", 4.477819807427785], ["CLE", 4.60156971375808], ["SLC", 4.6038451123747635], ["CRP", 4.738219895287958], ["SFO", 4.949534161490683], ["MSP", 5.33061792171667], ["IAH", 6.264483593147926], ["BWI", 6.366536094012311], ["DFW", 6.434923809080903], ["DEN", 6.530961404025167], ["LAS", 6.531157917712539], ["SAN", 6.592442645074224], ["HOU", 6.740187622580874], ["AUS", 6.7658603377453215], ["ABQ", 6.785393258426966], ["MDW", 6.815269620928991], ["RDU", 7.104895104895105], ["HRL", 7.254273811234018], ["CVG", 7.258994887624192], ["DAL", 7.387664403903267], ["LAX", 7.510568213011254], ["TUS", 7.543343653250774], ["PHX", 7.739569674573847], ["ELP", 7.829937251197625], ["DTW", 8.220733427362482], ["OKC", 8.567877629063098], ["IND", 9.06936416184971], ["ATL", 9.639430501930502], ["ORD", 10.147397454389028], ["ONT", 10.206543967280163], ["MCI", 10.798836242726518], ["SMF", 10.908961593172119], ["TUL", 11.096339113680154], ["TPA", 12.362491716368456], ["RNO", 12.666666666666666], ["PHL", 16.176211453744493], ["EWR", 21.510662729658794], ["IAD", 23.69527896995708], ["JFK", 169.0]]
"SAV"	[["AGS", 0.0], ["HHH", 0.0], ["MLU", 0.0], ["MYR", 0.0], ["SAT", 0.0], ["SHV", 0.0], ["GSP", 1.6972318339100345], ["CAE", 1.777158774373259], ["RDU", 2.1924425399298793], ["CHS", 4.03178394267867], ["CLE", 4.19496855345912], ["CLT", 4.2250756593169045], ["MIA", 5.2047244094488185], ["MEM", 5.215083798882682], ["JAX", 6.104573846463833], ["DCA", 8.45], ["CVG", 8.484306569343065], ["ATL", 8.592682892054123], ["DFW", 8.89938538584111], ["JFK", 9.96887159533074], ["IAH", 10.045043005885017], ["DTW", 10.788224121557455], ["IAD", 12.000101204331546], ["LGA", 12.115936952714536], ["MSP", 17.918367346938776], ["BOS", 18.095238095238095], ["ORD", 18.393047742679936], ["AUS", 20.0], ["MLB", 21.0], ["SRQ", 21.0], ["EWR", 24.11794138670479], ["MCO", 102.5]]
"SBA"	[["LGB", 1.0580399619410086], ["PSP", 2.0], ["ONT", 2.0747384155455904], ["BUR", 2.484536082474227], ["SJC", 4.5797323668804015], ["SLC", 5.478223185265438], ["LAX", 5.572204948658323], ["BFL", 5.7968], ["LAS", 6.039303365497764], ["DEN", 6.4605934605934605], ["PHX", 7.679433805162365], ["BOI", 7.976744186046512], ["DFW", 8.14972571797354], ["SBP", 11.0], ["SMF", 12.233009708737864], ["SAN", 14.157894736842104], ["SFO", 14.33449262354855], ["MRY", 61.666666666666664]]
"SBN"	[["PHX", 0.0], ["CLE", 2.4235294117647057], ["AZO", 3.6875], ["PIT", 4.386313088109495], ["DAY", 5.504860146796271], ["CVG", 5.902050710869423], ["DTW", 6.0209962947715105], ["EWR", 11.75], ["MSP", 17.665165165165167], ["ATL", 17.717828549111502], ["ORD", 19.82549342105263], ["GRR", 31.666666666666668]]
"SBP"	[["SLC", 6.0553892215568865], ["LAX", 6.276472789257057], ["PHX", 7.9684669573968465], ["SJC", 8.11963190184049], ["SFO", 14.289336016096579], ["LAS", 17.871886120996443], ["MFR", 48.0]]
"SCC"	[["FAI", 6.848101265822785], ["ANC", 9.191597294484911], ["BRW", 13.261401557285874]]
"SCE"	[["CVG", 4.9151855316495165], ["IAD", 5.608824987605354], ["DTW", 12.839080459770114], ["ATL", 17.904761904761905]]
"SCK"	[["LAX", 3.63245646535754], ["FAT", 4.640495867768595], ["DEN", 13.226086956521739]]
"SDF"	[["JAN", 0.0], ["PIA", 0.0], ["SHV", 0.0], ["BNA", 2.2904372555990045], ["MEM", 3.974046779878244], ["PHX", 4.06776180698152], ["IND", 4.315154128044838], ["ELP", 5.0], ["FWA", 5.0], ["DCA", 5.095641373080397], ["GSO", 5.1993127147766325], ["PHL", 5.231951871657754], ["TYS", 5.594594594594595], ["RIC", 5.713789107763615], ["PIT", 5.751190894048037], ["CLT", 5.9090619186819024], ["TPA", 6.1035014314027745], ["MSP", 6.253018327108486], ["CLE", 6.295737704918033], ["MCI", 6.523114355231144], ["DTW", 6.69995320542817], ["DAY", 6.712715855572998], ["DFW", 6.91175176056338], ["BHM", 6.929475734458692], ["CVG", 7.1421971402672595], ["MDW", 7.607685433422699], ["STL", 7.653981944941008], ["EVV", 7.7115987460815045], ["IAH", 7.91513595893158], ["MKE", 7.92094861660079], ["IAD", 8.095192307692308], ["SLC", 8.6], ["LAS", 9.136107986501687], ["RDU", 9.168332052267486], ["ATL", 9.714498902082845], ["DEN", 9.996768982229403], ["BWI", 10.064360168551785], ["LGA", 10.586267865036099], ["MCO", 10.686710763680097], ["CMH", 12.0], ["SMF", 12.0], ["LEX", 12.135349664705076], ["JFK", 12.779220779220779], ["ORD", 12.963659237958304], ["LAX", 15.0], ["MIA", 16.31522633744856], ["BOS", 24.96153846153846], ["EWR", 25.95122690093911]]
