ABE,ALB|23.0
ABE,ATL|13.63971340839304
ABE,AVP|6.175177304964539
ABE,BDL|1.0
ABE,BHM|0.0
ABE,BWI|7.385433715220949
ABE,CLE|5.311732241410005
ABE,CLT|6.748884260636715
ABE,CVG|7.929215509467989
ABE,DCA|3.4814814814814814
ABE,DTW|8.295417956656348
ABE,HPN|5.747368421052632
ABE,IAD|8.285291214215203
ABE,IND|0.0
ABE,JFK|32.0
ABE,LGA|15.209183673469388
ABE,MCO|8.286421110500275
ABE,MDT|6.6130373326681635
ABE,ORD|14.502724617463707
ABE,PHL|18.82127659574468
ABE,PIT|6.673332666733327
ABE,RDU|13.714285714285714
ABI,DFW|8.917645047304228
ABI,IAH|7.347117794486215
ABI,LAX|2.0
ABQ,AMA|8.750226559776925
ABQ,ATL|9.340329279145655
ABQ,AUS|5.686695278969957
ABQ,BNA|4.444444444444445
ABQ,BWI|4.946594982078853
ABQ,CLE|5.73469387755102
ABQ,COS|8.355760368663594
ABQ,CVG|8.509548716701131
ABQ,DAL|7.747907726593803
ABQ,DEN|8.39118028534371
ABQ,DFW|8.990730635250497
ABQ,ELP|8.317807312966082
ABQ,EWR|12.735955056179776
ABQ,HOU|8.401898442539858
ABQ,IAD|11.207301173402868
ABQ,IAH|7.391599424532433
ABQ,LAS|8.742088498819863
ABQ,LAX|8.652404289184886
ABQ,LBB|6.507077697389116
ABQ,MAF|8.819886438663673
ABQ,MCI|8.401868465930155
ABQ,MCO|5.3742263132836054
ABQ,MDW|5.828439369222403
ABQ,MSP|9.200934151479073
ABQ,OAK|8.66024354342299
ABQ,OKC|11.667177914110429
ABQ,ONT|8.041592920353983
ABQ,ORD|12.872662761883307
ABQ,PDX|7.394382911392405
ABQ,PHX|8.563439496429913
ABQ,PIT|7.769477775899949
ABQ,SAN|8.899352125483064
ABQ,SAT|7.280757097791798
ABQ,SEA|7.17426932532095
ABQ,SFO|14.946564151850072
ABQ,SLC|7.224787127270373
ABQ,SMF|9.43592552026287
ABQ,SNA|0.0
ABQ,STL|9.239416058394161
ABQ,TPA|8.186543535620054
ABQ,TUL|6.096608427543679
ABQ,TUS|11.358442354865085
ABY,ATL|13.204966495861253
ABY,MCN|0.0
ABY,VLD|0.0
ACK,EWR|33.112764291307755
ACK,JFK|38.11572700296736
ACK,LGA|18.2
ACT,DFW|6.589340163434565
ACT,IAH|7.013248058474189
ACT,ILE|81.0
ACT,SJT|189.0
ACT,TYR|148.0
ACV,CEC|8.128376125375125
ACV,MFR|115.5
ACV,RDD|62.166666666666664
ACV,SFO|17.39793964207885
ACV,SLC|4.279850746268656
ACV,SMF|8.081892887503543
ACY,ATL|27.45
ACY,BOS|4.976744186046512
ACY,BWI|0.0
ACY,CVG|7.281561131023497
ACY,JFK|78.66666666666667
ACY,LGA|57.18181818181818
ACY,MCO|14.636363636363637
ACY,MYR|252.0
ACY,PIT|6.766123916261366
ADK,AKN|30.363143631436316
ADK,ANC|9.89051094890511
ADQ,ANC|12.45957352287872
ADQ,BET|23.25
AEX,ABI|70.0
AEX,ATL|19.819817997977754
AEX,AUS|40.0
AEX,BTR|0.0
AEX,DFW|11.366701791359326
AEX,GTR|8.71712158808933
AEX,HOU|0.0
AEX,IAH|10.208252829147115
AEX,ILE|11.0
AEX,JAN|0.0
AEX,LFT|0.0
AEX,MLU|0.0
AEX,MSY|0.0
AEX,SHV|2.0
AGS,ATL|11.517172930759788
AGS,CAE|9.510430247718384
AGS,CHA|23.0
AGS,CHS|0.0
AGS,CLE|0.0
AGS,CLT|4.9471226021684735
AGS,CVG|0.0
AGS,EWR|29.429942418426105
AGS,IAH|9.717415115005476
AGS,JFK|14.0
AGS,LGA|21.904761904761905
AGS,SAV|12.52551242913214
AKN,ADK|18.3
AKN,ANC|15.14366729678639
AKN,DLG|12.584741144414169
ALB,ATL|13.996923212166498
ALB,BDL|18.46153846153846
ALB,BGR|9.525096525096526
ALB,BOS|14.215644820295983
ALB,BTV|4.7611940298507465
ALB,BUF|6.161081081081081
ALB,BWI|10.419279307881578
ALB,CLE|15.701422994585064
ALB,CLT|9.318550153307052
ALB,CVG|7.752462290791377
ALB,DCA|8.005502423686623
ALB,DTW|8.747496919285274
ALB,EWR|21.28191489361702
ALB,IAD|14.202669632925472
ALB,ISP|12.426809651474532
ALB,JFK|16.17066783064164
ALB,LAS|6.641261963842609
ALB,LGA|10.328025477707007
ALB,MCO|7.556149172428242
ALB,MDW|8.435308848080133
ALB,MHT|8.162303664921465
ALB,MSP|16.958656330749353
ALB,ORD|13.37032992418674
ALB,PHL|10.333134550875885
ALB,PIT|8.886409469530907
ALB,PVD|7.468468468468468
ALB,PWM|11.394851278483214
ALB,RDU|5.469253421098216
ALB,ROC|9.653905053598775
ALB,SWF|2.9012345679012346
ALB,SYR|3.7526315789473683
ALB,TPA|6.846354166666667
ALO,MSP|10.23692636072572
ALO,RST|5.980769230769231
ALO,STL|9.660714285714286
AMA,ABQ|6.959588848211771
AMA,COS|87.0
AMA,DAL|7.470922500302261
AMA,DEN|11.315662650602409
AMA,DFW|8.95484453917798
AMA,IAH|11.363897259291146
AMA,LAS|4.33770799156316
AMA,LBB|5.305632502308403
AMA,MAF|6.998058252427184
AMA,ORD|30.666666666666668
AMA,PHX|9.0
AMA,SLC|100.0
AMA,TUL|26.0
ANC,ADK|13.926470588235293
ANC,ADQ|11.459714574671311
ANC,AKN|13.393215276296138
ANC,ANI|14.724137931034482
ANC,ATL|14.610149942329873
ANC,BET|12.13097665986857
ANC,BRW|19.805755395683452
ANC,CDV|14.459208116105396
ANC,CVG|11.657370517928287
ANC,DEN|10.213630041724617
ANC,DFW|22.5013698630137
ANC,DLG|15.428683079327863
ANC,DTW|6.050998948475289
ANC,DUT|15.023669923995657
ANC,EWR|12.43452380952381
ANC,FAI|11.061818659428221
ANC,HNL|8.20754716981132
ANC,IAH|22.38142747505756
ANC,JNU|12.903602582425705
ANC,KOA|23.714285714285715
ANC,LAS|12.71919770773639
ANC,LAX|13.889982336613677
ANC,MSP|10.576950050650666
ANC,OGG|20.056410256410256
ANC,OME|10.393072130108775
ANC,ORD|13.1307976467369
ANC,OTZ|12.876198147402336
ANC,PDX|11.034887698095998
ANC,PHX|12.950914340712224
ANC,SCC|11.99987588432419
ANC,SEA|10.863623260965213
ANC,SFO|13.974124329441464
ANC,SIT|219.0
ANC,SLC|9.682737169517885
ANC,STL|11.956709956709958
ANC,YAK|2.3333333333333335
ANI,ANC|7.08411214953271
ANI,KSM|15.433862433862434
APF,ATL|15.302593659942364
APF,MIA|9.929824561403509
APF,TPA|4.006578947368421
ASE,ATL|14.5
ASE,DEN|14.827009166489022
ASE,LAX|23.04973357015986
ASE,ORD|56.099029126213594
ASE,PHX|18.888655462184875
ASE,SFO|38.08450704225352
ASE,SLC|17.17117776152158
ATL,ABE|15.129432979362853
ATL,ABQ|14.534743202416918
ATL,ABY|14.00357001190004
ATL,ACY|24.682773109243698
ATL,AEX|18.439354187689204
ATL,AGS|12.894462758587741
ATL,ALB|15.57920641142907
ATL,ANC|20.35853379152348
ATL,APF|16.474518201284795
ATL,ASE|25.8
ATL,ATW|20.02169445078785
ATL,AUS|12.434592933947773
ATL,AVL|14.820451215939057
ATL,AVP|15.692217442315213
ATL,AZO|18.06025824964132
ATL,BDL|12.202030002238972
ATL,BGM|16.883527454242927
ATL,BGR|26.169546436285096
ATL,BHM|10.46608786854679
ATL,BMI|17.21344927536232
ATL,BNA|10.486240909853185
ATL,BOI|19.012820512820515
ATL,BOS|15.704360804381004
ATL,BPT|12.093525179856115
ATL,BQK|15.493341313781237
ATL,BQN|18.783333333333335
ATL,BTR|14.978188277087034
ATL,BTV|23.110658124635993
ATL,BUF|14.121793507184673
ATL,BUR|30.840095465393794
ATL,BWI|12.909874322529069
ATL,BZN|11.292207792207792
ATL,CAE|11.881854495011114
ATL,CAK|14.538294661384644
ATL,CBM|0.0
ATL,CHA|11.764002987303957
ATL,CHO|14.586449463161792
ATL,CHS|11.175422806126152
ATL,CID|24.655208333333334
ATL,CLE|12.046824941827134
ATL,CLT|10.623322842471426
ATL,CMH|11.15374527332736
ATL,CMI|21.288990825688074
ATL,COS|13.196522948539638
ATL,CRP|18.066794415548863
ATL,CRW|16.059222375251615
ATL,CSG|12.5059698909846
ATL,CVG|11.762981181534279
ATL,DAB|12.465595923792645
ATL,DAL|20.93285371702638
ATL,DAY|12.284572765600512
ATL,DCA|11.485421613819435
ATL,DEN|13.117729135780937
ATL,DFW|13.621516126428432
ATL,DHN|17.800220198178362
ATL,DSM|19.725966654842143
ATL,DTW|12.157662219907207
ATL,EGE|12.241085271317829
ATL,ELP|12.163215392140877
ATL,ERI|18.600574712643677
ATL,EVV|16.112872369499865
ATL,EWN|16.118725099601594
ATL,EWR|19.466532431191983
ATL,EYW|17.713935508202905
ATL,FAY|18.67266602502406
ATL,FCA|6.934782608695652
