OH|11.074588107916911
UA|11.074769438140216
9E|11.414846298309776
XE|11.560833576437526
MQ|12.111601700230354
DH|12.718801469940434
FL|12.82505370447114
B6|13.92556828248929
EV|15.172190882184726
YV|15.764339656596158
HA|3.0007964008806356
AQ|4.517342433022897
PS|4.890526923354416
PA (1)|6.143046074651312
ML (1)|6.211389053661077
NW|8.102352819352026
EA|8.33366815968391
TW|8.460082931014181
F9|8.467063794200982
DL|8.640859989632348
US|8.727186204955432
HP|8.948806871356837
CO|9.110330419738816
TZ|9.128039338469081
WN|9.198529122979016
AA|9.321038808679598
OO|9.368088328256214
9.0|9.53974280526828
PI|9.591304499135992
AS|9.701215185851954
