((u'CLT', u'IAH'), 8.833311446706062)
((u'ORD', u'TYS'), 11.791289198606272)
((u'DFW', u'BTR'), 8.400773195876289)
((u'LBB', u'AMA'), 5.3472998137802605)
((u'DEN', u'CMH'), 10.703679958969099)
((u'PIT', u'PHF'), 8.52287470126323)
((u'BFL', u'LGB'), 6.0)
((u'ABI', u'DFW'), 4.69513446930815)
((u'DAY', u'LAN'), 10.127058245269108)
((u'CVG', u'TOL'), 9.017369727047146)
((u'TXK', u'IAH'), 3.6144578313253013)
((u'JAN', u'LFT'), 0.0)
((u'MLU', u'BHM'), 1.5559932470455824)
((u'DFW', u'ANC'), 18.87878787878788)
((u'PIT', u'ABQ'), 11.489677529431837)
((u'CAE', u'CHS'), 10.2701715954728)
((u'PIT', u'MDW'), 6.997553191489362)
((u'IND', u'IAH'), 6.772909191277947)
((u'DAY', u'DFW'), 6.742930397405927)
((u'PSC', u'DEN'), 2.51131221719457)
((u'EWR', u'MCI'), 10.677549165963523)
((u'ORF', u'CVG'), 4.223643381518202)
((u'DFW', u'MAF'), 8.430222222222222)
((u'SNA', u'STL'), 5.3070182900893235)
((u'ORD', u'DCA'), 8.99647392537639)
((u'MIA', u'SAV'), 7.828571428571428)
((u'LGA', u'CAK'), 12.284294234592446)
((u'OMA', u'MSP'), 4.879690833420767)
((u'DFW', u'LGA'), 10.21597728114582)
((u'STL', u'SFO'), 16.52569125713646)
((u'DFW', u'TYS'), 9.949799699549324)
((u'MIA', u'IAH'), 7.473167848699764)
((u'MSP', u'RDU'), 7.82916849335087)
((u'DFW', u'DSM'), 10.457831325301205)
((u'TLH', u'MLB'), 0.0)
((u'LEX', u'CVG'), 9.796933583288698)
((u'LAS', u'JFK'), 14.861552126124126)
((u'CMH', u'JFK'), 9.743680485338725)
((u'RST', u'ALO'), 3.056603773584906)
((u'SAV', u'CAE'), 1.777158774373259)
((u'BNA', u'DSM'), 6.2086330935251794)
((u'BHM', u'MOB'), 10.205933682373473)
((u'JFK', u'HNL'), 18.333333333333332)
((u'DTW', u'RIC'), 7.977431105479886)
((u'CVG', u'ONT'), 15.215596330275229)
((u'STL', u'PIA'), 5.669516887558786)
((u'FNT', u'MCO'), 2.6653846153846152)
((u'ATL', u'SLC'), 12.072790560773976)
((u'MEM', u'MDW'), 7.341145833333333)
((u'DFW', u'HOU'), 8.350455764075067)
((u'ONT', u'LBB'), 0.0)
((u'MSN', u'DEN'), 5.926931106471816)
((u'GSO', u'PHL'), 7.704175824175824)
((u'RAP', u'SLC'), 2.223015165031222)
((u'DTW', u'FLL'), 12.210332103321033)
((u'FLL', u'GSO'), 5.026415094339622)
((u'MFR', u'PDX'), 3.7297734627831716)
((u'MSO', u'FCA'), 9.136498516320474)
((u'PIT', u'ABE'), 7.182730619861805)
((u'CAE', u'BTR'), 71.0)
((u'SAV', u'AUS'), 20.0)
((u'LEX', u'DAY'), 2.9649122807017543)
((u'CLE', u'MSY'), 4.956766104626027)
((u'DTW', u'ERI'), 11.597014925373134)
((u'MSY', u'SLC'), 7.068557304540133)
((u'ORD', u'SWF'), 11.672908527549508)
((u'JAC', u'DFW'), 11.351667641895846)
((u'BUF', u'IAD'), 4.806082780699748)
((u'CMH', u'DTW'), 5.682434269292012)
((u'ORF', u'EWR'), 10.081626479993087)
((u'FLL', u'JAX'), 7.473311435023609)
((u'LGA', u'ALB'), 10.002125398512222)
((u'LNK', u'SUX'), 7.625268048606147)
((u'IAH', u'ELP'), 6.45227082752856)
((u'AZO', u'PIT'), 2.295552931916568)
((u'DRO', u'PHX'), 4.996839193994469)
((u'STL', u'RIC'), 8.518288222384784)
((u'HNL', u'SEA'), 11.075219473264166)
((u'OMA', u'CMH'), 6.0)
((u'ORF', u'PHF'), 0.0)
((u'CLE', u'DFW'), 6.310818333642605)
((u'GJT', u'LAS'), 4.05868544600939)
((u'CPR', u'SLC'), 3.0284626540971717)
((u'LIT', u'IAH'), 5.70565453137103)
((u'TWF', u'SUN'), 87.0)
((u'ORD', u'HOU'), 8.353885804916732)
((u'EWR', u'OKC'), 8.546747967479675)
((u'GNV', u'MCN'), 22.0)
((u'MEM', u'FLL'), 6.258796821793417)
((u'MCO', u'GSP'), 5.015776699029126)
((u'SMF', u'SEA'), 10.023733876442634)
((u'PSP', u'LAS'), 4.41668773704172)
((u'MCI', u'LGA'), 7.654979485266692)
((u'IAD', u'CAE'), 8.216722408026756)
((u'SAN', u'BNA'), 4.587971973530557)
((u'JAX', u'LGA'), 12.594115276098348)
((u'DLG', u'AKN'), 9.081151832460733)
((u'PHL', u'IND'), 10.815080698538772)
((u'ORD', u'BMI'), 14.128815080789947)
((u'PHX', u'LIT'), 16.222394061243428)
((u'LYH', u'ROA'), 2.3333333333333335)
((u'PIT', u'MSN'), 4.692540322580645)
((u'DTW', u'HPN'), 6.145829244357213)
((u'DFW', u'ICT'), 8.625418417491632)
((u'HRL', u'AUS'), 3.8403857508364494)
((u'SJU', u'MIA'), 7.123105864841957)
((u'IND', u'SFO'), 10.868623676612128)
((u'CHO', u'CLT'), 4.375029954469206)
((u'AEX', u'ATL'), 17.108474576271185)
((u'DCA', u'RDU'), 5.405641653646383)
((u'BWI', u'BNA'), 7.160179640718563)
((u'BGR', u'PWM'), 3.5897039328325233)
((u'MCI', u'DSM'), 0.8346613545816733)
((u'BDL', u'DFW'), 5.800160928789011)
((u'CLE', u'SDF'), 7.400950118764846)
((u'SFO', u'BNA'), 3.0175695461200585)
((u'GPT', u'MOB'), 4.558669001751314)
((u'PFN', u'MEM'), 3.3398576512455516)
((u'LFT', u'GTR'), 0.0)
((u'BNA', u'ISP'), 5.854756222297988)
((u'TVC', u'LGA'), 19.565217391304348)
((u'RSW', u'PBI'), 4.702970297029703)
((u'MCI', u'MLI'), 6.049773755656108)
((u'LGA', u'DAL'), 13.995740149094782)
((u'JAX', u'CHS'), 3.8538840937114673)
((u'ORD', u'ICT'), 11.899546700990543)
((u'FSD', u'IAD'), 0.0)
((u'ORD', u'MBS'), 10.92210357714896)
((u'RIC', u'GSO'), 6.714640198511166)
((u'SFO', u'FAT'), 4.311100959342165)
((u'ALB', u'EWR'), 10.221052631578948)
((u'IND', u'CLE'), 4.296102276270658)
((u'FCA', u'BIL'), 4.718333333333334)
((u'HOU', u'JAN'), 10.514623021196673)
((u'CAK', u'CLE'), 6.612535612535613)
((u'DFW', u'SGF'), 7.943690987124463)
((u'TYS', u'CLT'), 3.5436602505346775)
((u'BOS', u'ORF'), 13.724517906336088)
((u'DEN', u'SNA'), 8.599756241690057)
((u'STL', u'BWI'), 9.422291237182405)
((u'RSW', u'MCO'), 3.1532356095816945)
((u'MSP', u'MSO'), 10.704590818363274)
((u'WRG', u'KTN'), 11.016184503338053)
((u'ROC', u'CLT'), 5.388282025819265)
((u'IAH', u'LCH'), 3.2090837901331244)
((u'SFO', u'ONT'), 11.191503057611845)
((u'ALB', u'IAD'), 13.679425837320574)
((u'JNU', u'SIT'), 10.643860353130016)
((u'LFT', u'MGM'), 85.0)
((u'MHT', u'DCA'), 6.442748091603053)
((u'PIT', u'ROA'), 7.89668910564638)
((u'LEX', u'CRW'), 2.471783295711061)
((u'ROC', u'RDU'), 2.3278688524590163)
((u'ISP', u'RDU'), 3.232418147114961)
((u'SEA', u'TUS'), 11.590531030070377)
((u'ORD', u'BOS'), 11.441904883754935)
((u'JFK', u'IAH'), 12.10902348578492)
((u'LEX', u'CLE'), 5.897485493230174)
((u'ORD', u'CID'), 12.070793073758729)
((u'PHX', u'SBN'), 13.0)
((u'ATL', u'FAY'), 17.426127527216174)
((u'BOI', u'FAT'), 0.9047619047619048)
((u'AGS', u'IAH'), 8.017429193899781)
((u'MSN', u'MKE'), 1.8927282104177412)
((u'BNA', u'SJU'), 5.749058971141782)
((u'SFO', u'SBP'), 2.1203007518796992)
((u'PFN', u'GPT'), 187.0)
((u'SNA', u'JFK'), 6.504906333630687)
((u'BNA', u'SRQ'), 10.820224719101123)
((u'PDX', u'MEM'), 0.7553191489361702)
((u'TUS', u'AMA'), 9.833333333333334)
((u'MDW', u'MHT'), 12.448139109212935)
((u'CLE', u'LAN'), 10.62303664921466)
((u'LGB', u'SAN'), 1.4301470588235294)
((u'PDX', u'BUR'), 6.941200291568802)
((u'SNA', u'RNO'), 11.600157728706625)
((u'IAH', u'MCI'), 6.4580176767676765)
((u'DTW', u'HNL'), 27.261744966442954)
((u'CMH', u'MCO'), 6.590626003210273)
((u'RDU', u'RIC'), 4.290132868656066)
((u'SAN', u'ELP'), 7.4273349819288565)
((u'CMH', u'CAK'), 4.802631578947368)
((u'BOS', u'ALB'), 23.571428571428573)
((u'LAX', u'HDN'), 5.17595818815331)
((u'MKE', u'BOS'), 9.527522935779816)
((u'BQN', u'EWR'), 3.727112676056338)
((u'SNA', u'OAK'), 5.890607090011046)
((u'ISP', u'PBI'), 7.5085158150851585)
((u'LGA', u'BUF'), 9.682725374600835)
((u'CLE', u'TPA'), 6.289283419023136)
((u'SJC', u'MCI'), 7.2092746730083235)
((u'DFW', u'SJU'), 12.144426009322904)
((u'BOS', u'PBI'), 12.980187319884726)
((u'ANC', u'LAX'), 14.478775510204082)
((u'DCA', u'PBI'), 9.326315789473684)
((u'DFW', u'SWF'), 6.408602150537634)
((u'RDU', u'CLE'), 4.752859135285914)
((u'LNK', u'LAS'), 1.9174311926605505)
((u'MIA', u'MDW'), 8.512796208530805)
((u'MSP', u'GEG'), 11.771863405769668)
((u'CIC', u'SFO'), 4.229834254143646)
((u'TPA', u'DCA'), 6.822755729136753)
((u'CAK', u'CVG'), 11.714285714285714)
((u'PHX', u'MIA'), 13.422026431718061)
((u'BIS', u'DEN'), 4.321288837744534)
((u'MCO', u'BDL'), 6.668057799317896)
((u'DFW', u'MSP'), 7.290223375936244)
((u'PIT', u'SYR'), 8.196567862714508)
((u'BHM', u'MDW'), 11.578967792006209)
((u'ALB', u'BDL'), 8.25)
((u'DTW', u'MDW'), 8.77486505264283)
((u'PIA', u'CMI'), 3.9696531791907512)
((u'ROC', u'BUF'), 9.927380615993219)
((u'DTW', u'BDL'), 8.973705935771486)
((u'JAC', u'DEN'), 10.268796175575837)
((u'SCE', u'IAD'), 5.823361823361823)
((u'IAH', u'VPS'), 3.095406360424028)
((u'MIA', u'CLE'), 10.082608260826083)
((u'ATL', u'SJU'), 13.359906402549724)
((u'HTS', u'ROA'), 0.8)
((u'BGR', u'BOS'), 8.78806496745544)
((u'MKE', u'MSP'), 6.387039875083134)
((u'SYR', u'UCA'), 13.618980169971671)
((u'PBI', u'IAH'), 3.9088117174580677)
((u'MEI', u'AEX'), 8.25)
((u'CAE', u'HOU'), 0.0)
((u'MLI', u'MCO'), 6.529411764705882)
((u'CLT', u'PBI'), 11.847571530394054)
((u'CLT', u'STL'), 7.314439700850819)
((u'ONT', u'FAT'), 0.0)
((u'BUF', u'RDU'), 2.389602053915276)
((u'BOS', u'IAD'), 10.789109416925763)
((u'RIC', u'CHS'), 0.0)
((u'MIA', u'LAX'), 10.133861347413708)
((u'ORD', u'SDF'), 10.696940230779203)
((u'LGA', u'CVG'), 9.001333055613413)
((u'BTV', u'BWI'), 4.955307262569832)
((u'PIT', u'LAX'), 14.481120434353405)
((u'LAS', u'SMF'), 9.730556179354743)
((u'BOS', u'CLE'), 8.873176057969097)
((u'GSP', u'DCA'), 0.4358974358974359)
((u'STT', u'CLT'), 8.576271186440678)
((u'SYR', u'DCA'), 6.258705501618123)
((u'EUG', u'MFR'), 7.405832320777643)
((u'PDX', u'IAH'), 6.069352014010508)
((u'FLL', u'SJU'), 7.875974890622028)
((u'HPN', u'BTV'), 22.666666666666668)
((u'JAN', u'LIT'), 6.0)
((u'SMF', u'LAS'), 8.40423855963991)
((u'TRI', u'MEM'), 5.293893129770993)
((u'LIT', u'STL'), 7.29083349004367)
((u'SFO', u'PHX'), 12.734435546370447)
((u'SAV', u'SAT'), 0.0)
((u'SYR', u'BTV'), 5.735059760956175)
((u'BHM', u'LIT'), 208.0)
((u'STX', u'MCO'), 6.921171171171171)
((u'MSP', u'MDW'), 6.928988093652611)
((u'DTW', u'RDU'), 7.568860877684407)
((u'CLE', u'DCA'), 6.082895681414592)
((u'MCI', u'SEA'), 7.93952538912988)
((u'CVG', u'LGA'), 10.123664325421924)
((u'MSY', u'PNS'), 5.3279030910609855)
((u'GSP', u'LGA'), 9.75087660711304)
((u'DTW', u'GRB'), 8.028567032516156)
((u'EYW', u'ATL'), 20.019966722129784)
((u'CLT', u'LAX'), 13.999383477188656)
((u'CLT', u'CAK'), 3.8651736745886653)
((u'DEN', u'CPR'), 6.865064695009242)
((u'LEX', u'HTS'), 0.625)
((u'HSV', u'CLT'), 3.3628350422737903)
((u'LAX', u'DTW'), 6.434372196434841)
((u'MCO', u'CLT'), 7.463036162598152)
((u'LWB', u'RDU'), 2.0952380952380953)
((u'IND', u'PIT'), 8.015892174612754)
((u'MCI', u'OMA'), 6.704030597234481)
((u'TYS', u'IAD'), 5.56241426611797)
((u'CHA', u'BTR'), 28.0)
((u'ATL', u'CSG'), 6.505728664739266)
((u'JFK', u'MEM'), 9.133333333333333)
((u'IAH', u'ACT'), 5.773333333333333)
((u'MSP', u'BOI'), 11.764991181657848)
((u'STL', u'RDU'), 7.652930728241563)
((u'ILM', u'MCN'), 23.0)
((u'EWR', u'ROC'), 9.383697813121273)
((u'ELP', u'ONT'), 7.0)
((u'SAV', u'SRQ'), 21.0)
((u'BWI', u'LAS'), 13.053378521499683)
((u'ABQ', u'SNA'), 4.0)
((u'IAD', u'BTV'), 7.4458311205523104)
((u'DAL', u'LAX'), 8.782217220033765)
((u'SRQ', u'CVG'), 7.670906630581867)
((u'IAD', u'LAS'), 15.279088689991863)
((u'BWI', u'ROC'), 7.227400468384075)
((u'OMA', u'DEN'), 6.654281008347059)
((u'COS', u'PUB'), 4.458164915117219)
((u'MSP', u'GFK'), 6.939268867924528)
((u'BWI', u'MYR'), 7.580440462859276)
((u'PHL', u'BGM'), 15.897435897435898)
((u'DFW', u'PNS'), 4.592037575486469)
((u'DTW', u'BHM'), 10.195633187772925)
((u'GSP', u'PHL'), 6.137961806175263)
((u'HSV', u'LIT'), 1.801792828685259)
((u'SBA', u'MRY'), 13.5)
((u'FLL', u'LAS'), 16.395583293326933)
((u'ABQ', u'LAS'), 7.787301390268123)
((u'BWI', u'CHO'), 4.826086956521739)
((u'GJT', u'DRO'), 3.2112321877619445)
((u'ATL', u'EYW'), 15.345)
((u'MSP', u'SFO'), 15.448746035379132)
((u'ATL', u'MGM'), 8.639088143613625)
((u'DTW', u'CLT'), 7.398170748814634)
((u'ABQ', u'PDX'), 3.4748201438848922)
((u'TYS', u'EWR'), 8.324376199616124)
((u'DEN', u'DRO'), 4.53066037735849)
((u'CLT', u'IND'), 8.182729624838293)
((u'ROC', u'IAD'), 6.400200044454323)
((u'SDF', u'ELP'), 5.0)
((u'PSP', u'ATL'), 3.016949152542373)
((u'ORD', u'EVV'), 11.035379498034473)
((u'MIA', u'BUF'), 2.0)
((u'CLT', u'AGS'), 6.008732876712329)
((u'ANC', u'HNL'), 44.5)
((u'MSP', u'ABQ'), 12.401282576067675)
((u'JFK', u'BQN'), 3.8263950398582818)
((u'ONT', u'GTF'), 0.0)
((u'MKE', u'TPA'), 5.669796557120501)
((u'MEM', u'CLT'), 4.867637167291246)
((u'IND', u'MIA'), 5.208719851576994)
((u'MCO', u'JFK'), 9.723657408904264)
((u'LGA', u'IAH'), 7.828654738237243)
((u'CHS', u'GSP'), 2.382614647501711)
((u'MCO', u'LAX'), 8.541146586081549)
((u'BUF', u'MCO'), 5.551434034416826)
((u'HTS', u'AGS'), 12.0)
((u'SJC', u'PDX'), 6.0500084976206665)
((u'LGB', u'BUR'), 2.804524886877828)
((u'FLL', u'ISP'), 28.460462089163684)
((u'DFW', u'FAT'), 11.480135509701263)
((u'SRQ', u'CLE'), 5.004474272930649)
((u'ORD', u'ATL'), 10.881546305948138)
((u'EWR', u'DCA'), 7.737923283835071)
((u'DFW', u'OKC'), 8.5256789321666)
((u'CLE', u'ISP'), 6.125)
((u'MKE', u'BNA'), 2.6387596899224808)
((u'JFK', u'CLT'), 16.59250978200112)
((u'DFW', u'BNA'), 9.41092563453513)
((u'FLL', u'PHL'), 10.195771848000613)
((u'MIA', u'PBI'), 7.768717948717948)
((u'CLT', u'BUF'), 9.282375680899666)
((u'ATL', u'SDF'), 9.9577382841426)
((u'FLL', u'PHX'), 9.057770545158666)
((u'DTW', u'XNA'), 3.125)
((u'DCA', u'EWR'), 6.620089253054356)
((u'HOU', u'IAH'), 2.5043031649083844)
((u'GTR', u'DFW'), 3.7252747252747254)
((u'SLC', u'HNL'), 8.61689587426326)
((u'LAS', u'CVG'), 6.493893357164135)
((u'BWI', u'DCA'), 5.16173752310536)
((u'EWR', u'SAT'), 16.141482965931864)
((u'ORD', u'ONT'), 12.69195171026157)
((u'PUB', u'DEN'), 1.4736842105263157)
((u'SAN', u'LAS'), 7.515723270440252)
((u'MSP', u'HPN'), 5.6302722904431395)
((u'SEA', u'ONT'), 8.854733637747337)
((u'CLE', u'BTV'), 6.800569800569801)
((u'CLE', u'RSW'), 6.005883314267037)
((u'EWR', u'DSM'), 8.684313725490195)
((u'DFW', u'GTR'), 13.184782608695652)
((u'DEN', u'SDF'), 10.441379310344828)
((u'CWA', u'DTW'), 10.325757575757576)
((u'IND', u'LEX'), 12.777777777777779)
((u'CLE', u'HOU'), 7.302631578947368)
((u'COS', u'ONT'), 0.0)
((u'MEM', u'IND'), 5.945691668829483)
((u'JAX', u'GSO'), 6.757894736842105)
((u'PVD', u'MSP'), 4.7017310252996)
((u'GSO', u'CAE'), 6.140667267808837)
((u'STT', u'JFK'), 8.710729104919976)
((u'OMA', u'GJT'), 30.0)
((u'ATL', u'SHV'), 10.127615062761507)
((u'PIT', u'JFK'), 10.061852505563657)
((u'ONT', u'DFW'), 4.960784751361485)
((u'SJC', u'SNA'), 4.504434281905538)
((u'PSP', u'DFW'), 5.8011447744991615)
((u'ORD', u'DEN'), 12.009783094812164)
((u'PWM', u'IAD'), 6.331997814605718)
((u'CAE', u'TPA'), 6.0)
((u'CLT', u'AVL'), 7.877970638332387)
((u'TLH', u'IAD'), 0.0)
((u'CMH', u'CLE'), 4.441586280814577)
((u'BNA', u'JAX'), 8.721582653403376)
((u'BWI', u'BOS'), 10.741679986640266)
((u'MYR', u'SAV'), 0.0)
((u'EWR', u'SLC'), 10.176869501466276)
((u'HTS', u'JAN'), 0.0)
((u'DEN', u'MKE'), 8.78441512125535)
((u'DCA', u'GSP'), 8.742857142857142)
((u'RNO', u'BUR'), 5.605177993527508)
((u'SEA', u'PSP'), 9.49248496993988)
((u'JAN', u'MCO'), 9.566913580246913)
((u'BTV', u'EWR'), 8.333693596325318)
((u'SLC', u'EWR'), 10.431780821917808)
((u'MSN', u'MSP'), 5.262693531283139)
((u'FLO', u'ATL'), 10.166233766233766)
((u'DEN', u'ORD'), 11.412972753151688)
((u'JAX', u'ORD'), 9.062998061598105)
((u'JAC', u'SLC'), 5.742710955900268)
((u'TRI', u'PIT'), 3.3773957158962795)
((u'MEM', u'PIT'), 2.6507406634675568)
((u'LAS', u'MDW'), 10.251014148609874)
((u'CLE', u'SAT'), 4.095890410958904)
((u'BIS', u'MSP'), 4.040596273291926)
((u'JAX', u'MSY'), 3.127127474817645)
((u'RDU', u'LWB'), 8.39240506329114)
((u'PHX', u'SFO'), 16.61415053979918)
((u'EWR', u'LAS'), 14.790056834491073)
((u'GEG', u'OAK'), 4.029347826086957)
((u'OKC', u'ORD'), 7.464814074370252)
((u'LAX', u'CLT'), 9.693560325684677)
((u'SYR', u'ELM'), 8.017528483786153)
((u'JNU', u'KTN'), 8.39190270443271)
((u'PBI', u'PIT'), 6.758005569091542)
((u'SHV', u'MSY'), 13.0)
((u'CVG', u'SRQ'), 7.134389140271494)
((u'DFW', u'TYR'), 5.303020077610933)
((u'CLT', u'GRR'), 11.536649214659686)
((u'BUF', u'DTW'), 4.193219923120962)
((u'JAN', u'STL'), 6.342003853564547)
((u'ROC', u'BWI'), 5.007500576967459)
((u'CHO', u'BWI'), 3.980295566502463)
((u'ATL', u'DEN'), 10.706044871166846)
((u'SAT', u'EWR'), 18.55667701863354)
((u'STL', u'LEX'), 3.7138849929873774)
((u'OAK', u'JFK'), 8.463177115033476)
((u'IDA', u'JAC'), 45.0)
((u'SEA', u'OGG'), 4.261904761904762)
((u'JAX', u'ATL'), 7.902747468965764)
((u'DTW', u'MIA'), 10.609004229693884)
((u'ATL', u'BNA'), 7.856215715058332)
((u'ALO', u'MSP'), 3.103211009174312)
((u'MIA', u'DTW'), 7.809851169383416)
((u'BNA', u'MKE'), 5.212923561859732)
((u'BTV', u'IAD'), 6.713382507903056)
((u'IND', u'LAX'), 9.95098289507276)
((u'ELP', u'AUS'), 5.993085106382979)
((u'BNA', u'ORD'), 8.64804521030202)
((u'RIC', u'BOS'), 14.754266211604095)
((u'SYR', u'SJU'), 2.259259259259259)
((u'MIA', u'RDU'), 6.984299269574715)
((u'MSP', u'MSN'), 8.165761338161753)
((u'OKC', u'DFW'), 5.191419376633537)
((u'PHX', u'IAD'), 7.95970543281923)
((u'OAK', u'LAX'), 8.967198858825414)
((u'BWI', u'HOU'), 9.284520348837209)
((u'IAH', u'MLI'), 0.0)
((u'GRR', u'STL'), 3.06021897810219)
((u'PHX', u'CLE'), 7.336742214851667)
((u'ISO', u'CLT'), 4.083333333333333)
((u'GSO', u'BNA'), 1.779016935150764)
((u'HPN', u'BOS'), 11.021397379912663)
((u'PDX', u'SJC'), 5.140065838377403)
((u'CLT', u'MIA'), 11.141815517722579)
((u'PIT', u'MEM'), 7.761765321062539)
((u'PHX', u'DAY'), 3.425287356321839)
((u'DCA', u'DAY'), 6.756964457252642)
((u'ORD', u'COS'), 15.304450338933098)
((u'DAB', u'ATL'), 6.895562067611251)
((u'JAN', u'HSV'), 7.5)
((u'MEM', u'STL'), 6.886448143698873)
((u'MCI', u'BNA'), 5.954218397291196)
((u'TUS', u'EWR'), 8.264705882352942)
((u'DAY', u'FNT'), 10.846080533714558)
((u'DCA', u'LFT'), 1.2727272727272727)
((u'PWM', u'EWR'), 8.769675925925926)
((u'SAT', u'HRL'), 6.722705129429745)
((u'MDW', u'DCA'), 5.0115974560419)
((u'MEM', u'LIT'), 7.245020827909398)
((u'MCO', u'PIT'), 8.173467630853995)
((u'IAH', u'SAT'), 7.226898700934907)
((u'LAS', u'IAD'), 7.15858310626703)
((u'ALB', u'RDU'), 3.5446041919279403)
((u'SBN', u'DTW'), 3.7591667253149414)
((u'CLT', u'STX'), 7.666666666666667)
((u'ISP', u'SYR'), 4.485190958690569)
((u'SEA', u'MCI'), 6.616543272912944)
((u'MEM', u'LAX'), 9.795583070420859)
((u'TUS', u'SAN'), 8.292821239850497)
((u'SLC', u'IAH'), 6.080718751760266)
((u'CRW', u'DCA'), 6.529191616766467)
((u'STL', u'LGB'), 8.828125)
((u'RDU', u'MEM'), 6.697841726618705)
((u'LAX', u'STL'), 8.618849487785658)
((u'GRR', u'DTW'), 4.855468226079026)
((u'PHL', u'DAY'), 9.370670854052168)
((u'GSO', u'TPA'), 9.740673339399454)
((u'RDU', u'PIT'), 5.862074647771278)
((u'CHA', u'TYS'), 2.2333333333333334)
((u'AUS', u'DEN'), 5.952404953917051)
((u'CVG', u'LAS'), 8.005101173269852)
((u'ORD', u'MHT'), 13.193609660131605)
((u'CVG', u'SLC'), 10.933185949398183)
((u'CVG', u'TUS'), 11.128233970753655)
((u'MCO', u'RDU'), 5.303479334640808)
((u'MIA', u'STT'), 10.681186283595922)
((u'CMH', u'DAY'), 5.9181905678537055)
((u'SCK', u'DEN'), 13.226086956521739)
((u'STX', u'MIA'), 6.788836001730853)
((u'BFI', u'DEN'), 28.0)
((u'SEA', u'KTN'), 10.406793703396852)
((u'TRI', u'CLT'), 3.9947328098065507)
((u'MHT', u'MCI'), 4.636152055857254)
((u'LAX', u'IND'), 7.492318946598391)
((u'LWB', u'CLT'), 3.980769230769231)
((u'HDN', u'PHX'), 6.4523809523809526)
((u'BIS', u'MOT'), 5.516276300119095)
((u'LIH', u'LAX'), 8.035053554040896)
((u'DFW', u'MKE'), 13.258202187249934)
((u'LAX', u'DAL'), 7.477157360406092)
((u'TUL', u'XNA'), 5.0)
((u'CLE', u'LGA'), 8.94568897212418)
((u'CVG', u'PHX'), 11.2155704008222)
((u'BWI', u'ILM'), 8.46462639109698)
((u'AVP', u'PIT'), 4.904909782084918)
((u'BWI', u'SLC'), 3.7841306884480748)
((u'PSP', u'ORD'), 9.734041239659216)
((u'DFW', u'DAB'), 3.8380952380952382)
((u'SFO', u'PHL'), 9.529319395217371)
((u'CLT', u'BHM'), 6.567466642378979)
((u'MKE', u'DEN'), 5.424820584631542)
((u'DFW', u'SJT'), 5.665040650406504)
((u'LIT', u'TUL'), 4.707778763679385)
((u'BUF', u'MIA'), 106.0)
((u'DEN', u'BNA'), 7.834019009788623)
((u'SCK', u'FAT'), 4.640495867768595)
((u'DTW', u'CWA'), 7.2154696132596685)
((u'ATL', u'TOL'), 8.907332598849308)
((u'FLL', u'SRQ'), 5.08411214953271)
((u'RSW', u'IAD'), 5.767946577629382)
((u'CDV', u'YAK'), 8.779069767441861)
((u'HSV', u'MEM'), 6.843351268255188)
((u'ATL', u'COS'), 10.934121196882073)
((u'SPS', u'DFW'), 5.835478173101186)
((u'ICT', u'SEA'), 0.8)
((u'TUL', u'PHX'), 9.673325351313883)
((u'CMH', u'ORD'), 8.863984431188392)
((u'CVG', u'ORF'), 12.908356773432537)
((u'RSW', u'GSO'), 7.400881057268722)
((u'SFO', u'BUR'), 11.431933363440212)
((u'GUM', u'HNL'), 8.785028790786948)
((u'BMI', u'ORD'), 11.53713768115942)
((u'BOS', u'DEN'), 10.769260810906767)
((u'SLC', u'BIL'), 7.56859774572779)
((u'CVG', u'MIA'), 7.94940796555436)
((u'LSE', u'ORD'), 9.630589218554116)
((u'MHT', u'EWR'), 8.71484375)
((u'DTW', u'MSP'), 13.216667484341526)
((u'LAS', u'TPA'), 12.403219624377156)
((u'MLU', u'ATL'), 9.542444950645406)
((u'FWA', u'IND'), 3.0)
((u'BHM', u'LAS'), 7.697645600991326)
((u'JFK', u'RSW'), 10.447385409941898)
((u'BUF', u'DCA'), 6.4806099259585075)
((u'ICT', u'ORD'), 10.369030309808746)
((u'MSP', u'GTF'), 8.232219617037906)
((u'IAH', u'VCT'), 4.4352112676056334)
((u'SLC', u'COS'), 4.662419923702584)
((u'IAH', u'LIT'), 3.6953184957789715)
((u'ABE', u'DTW'), 5.03842902159711)
((u'ORD', u'HNL'), 13.974110635127584)
((u'EWR', u'XNA'), 6.091872791519434)
((u'ABE', u'AVP'), 4.872778962331201)
((u'ISP', u'JAX'), 3.0522151898734178)
((u'ROC', u'ATL'), 6.6698852394143255)
((u'PHX', u'DRO'), 6.515693430656935)
((u'DEN', u'BIS'), 7.294297352342159)
((u'JAX', u'MDW'), 41.142857142857146)
((u'YKM', u'SJC'), 25.0)
((u'UCA', u'BWI'), 4.612741312741313)
((u'JAX', u'FLL'), 7.278512762504303)
((u'SBN', u'MSP'), 1.2857142857142858)
((u'STL', u'LAS'), 11.698728323699422)
((u'SDF', u'CLE'), 3.3576066790352503)
((u'CVG', u'RDU'), 6.5024047354790975)
((u'EGE', u'CVG'), 6.6521739130434785)
((u'CRW', u'PIT'), 6.546122403888643)
((u'ICT', u'DFW'), 4.855209029218382)
((u'ERI', u'PIT'), 5.965523892183808)
((u'CHA', u'MEM'), 1.938643292682927)
((u'PVD', u'ALB'), 2.2344497607655502)
((u'RSW', u'ATL'), 7.037494240050445)
((u'TUL', u'TUS'), 12.0)
